"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"1319","21FLSFWM-G308",16742583,-80.4448611,26.6127619,"inlet",16742583,"dn"
"1320","21FLSFWM-G308",16742583,-80.4448611,26.6127619,"outlet",16742587,"up"
"1321","21FLSFWM-G309",16742583,-80.4444444,26.6275339,"inlet",16742583,"dn"
"1322","21FLSFWM-G309",16742583,-80.4444444,26.6275339,"outlet",16742587,"up"
"1323","21FLSFWM-G310",16742583,-80.4455556,26.5982139,"inlet",16742583,"dn"
"1324","21FLSFWM-G310",16742583,-80.4455556,26.5982139,"outlet",16742587,"up"
"1325","21FLSFWM-G328",89748,-80.4456058,26.4722953,"inlet",16742583,"dn"
"1326","21FLSFWM-G328",89748,-80.4456058,26.4722953,"outlet",NA,"up"
"1327","21FLSFWM-G329B",89748,-80.4899347,26.4206725,"inlet",16742583,"dn"
"1328","21FLSFWM-G329B",89748,-80.4899347,26.4206725,"outlet",NA,"up"
"1329","21FLSFWM-G331D",89748,-80.5175606,26.4206536,"inlet",16742583,"dn"
"1330","21FLSFWM-G331D",89748,-80.5175606,26.4206536,"outlet",NA,"up"
"1331","21FLSFWM-G332",89748,-80.527355,26.3800086,"inlet",16742583,"dn"
"1332","21FLSFWM-G332",89748,-80.527355,26.3800086,"outlet",NA,"up"
"1333","21FLSFWM-G333C",89748,-80.5450997,26.4205553,"inlet",16742583,"dn"
"1334","21FLSFWM-G333C",89748,-80.5450997,26.4205553,"outlet",NA,"up"
"1335","21FLSFWM-G334",89748,-80.5281558,26.3793422,"inlet",16742583,"dn"
"1336","21FLSFWM-G334",89748,-80.5281558,26.3793422,"outlet",NA,"up"
"1337","21FLSFWM-G335",89748,-80.5126828,26.3791033,"inlet",16742583,"dn"
"1338","21FLSFWM-G335",89748,-80.5126828,26.3791033,"outlet",NA,"up"
"1339","21FLSFWM-G337",89748,-80.4833636,26.4230283,"inlet",16742583,"dn"
"1340","21FLSFWM-G337",89748,-80.4833636,26.4230283,"outlet",NA,"up"
"1341","21FLSFWM-G342A",89748,-80.9462853,26.4618503,"inlet",16742583,"dn"
"1342","21FLSFWM-G342A",89748,-80.9462853,26.4618503,"outlet",NA,"up"
"1343","21FLSFWM-G342B",89748,-80.9462853,26.4485369,"inlet",16742583,"dn"
"1344","21FLSFWM-G342B",89748,-80.9462853,26.4485369,"outlet",NA,"up"
"1345","21FLSFWM-G342C",89748,-80.9464353,26.4480036,"inlet",16742583,"dn"
"1346","21FLSFWM-G342C",89748,-80.9464353,26.4480036,"outlet",NA,"up"
"1347","21FLSFWM-G342D",89748,-80.9458019,26.4346542,"inlet",16742583,"dn"
"1348","21FLSFWM-G342D",89748,-80.9458019,26.4346542,"outlet",NA,"up"
"1349","21FLSFWM-G343B",89748,-80.9155019,26.4560122,"inlet",16742583,"dn"
"1350","21FLSFWM-G343B",89748,-80.9155019,26.4560122,"outlet",NA,"up"
"1351","21FLSFWM-G343C",89748,-80.9154444,26.4525861,"inlet",16742583,"dn"
"1352","21FLSFWM-G343C",89748,-80.9154444,26.4525861,"outlet",NA,"up"
"1353","21FLSFWM-G343F",89748,-80.9153267,26.4423233,"inlet",16742583,"dn"
"1354","21FLSFWM-G343F",89748,-80.9153267,26.4423233,"outlet",NA,"up"
"1355","21FLSFWM-G343G",89748,-80.915275,26.4388861,"inlet",16742583,"dn"
"1356","21FLSFWM-G343G",89748,-80.915275,26.4388861,"outlet",NA,"up"
"1357","21FLSFWM-G344A",89748,-80.8833972,26.4581833,"inlet",16742583,"dn"
"1358","21FLSFWM-G344A",89748,-80.8833972,26.4581833,"outlet",NA,"up"
"1359","21FLSFWM-G344B",89748,-80.8832444,26.4510194,"inlet",16742583,"dn"
"1360","21FLSFWM-G344B",89748,-80.8832444,26.4510194,"outlet",NA,"up"
"1361","21FLSFWM-G344C",89748,-80.8830139,26.4438722,"inlet",16742583,"dn"
"1362","21FLSFWM-G344C",89748,-80.8830139,26.4438722,"outlet",NA,"up"
"1363","21FLSFWM-G344D",89748,-80.88285,26.4367222,"inlet",16742583,"dn"
"1364","21FLSFWM-G344D",89748,-80.88285,26.4367222,"outlet",NA,"up"
"1365","21FLSFWM-G349A",89748,-80.9369111,26.4617139,"inlet",16742583,"dn"
"1366","21FLSFWM-G349A",89748,-80.9369111,26.4617139,"outlet",NA,"up"
"1367","21FLSFWM-G354C",89748,-80.8807575,26.3500728,"inlet",16742583,"dn"
"1368","21FLSFWM-G354C",89748,-80.8807575,26.3500728,"outlet",NA,"up"
"1369","21FLSFWM-G370",89748,-80.589855,26.3962978,"inlet",16742583,"dn"
"1370","21FLSFWM-G370",89748,-80.589855,26.3962978,"outlet",NA,"up"
"1371","21FLSFWM-G370S",89748,-80.589855,26.3962981,"inlet",16742583,"dn"
"1372","21FLSFWM-G370S",89748,-80.589855,26.3962981,"outlet",NA,"up"
"1373","21FLSFWM-G372",89748,-80.8102606,26.4346183,"inlet",16742583,"dn"
"1374","21FLSFWM-G372",89748,-80.8102606,26.4346183,"outlet",NA,"up"
"1375","21FLSFWM-G372S",89748,-80.8102606,26.4346183,"inlet",16742583,"dn"
"1376","21FLSFWM-G372S",89748,-80.8102606,26.4346183,"outlet",NA,"up"
"1377","21FLSFWM-G374B",89748,-80.5949664,26.3961572,"inlet",16742583,"dn"
"1378","21FLSFWM-G374B",89748,-80.5949664,26.3961572,"outlet",NA,"up"
"1379","21FLSFWM-G374E",89748,-80.6068742,26.3961175,"inlet",16742583,"dn"
"1380","21FLSFWM-G374E",89748,-80.6068742,26.3961175,"outlet",NA,"up"
"1381","21FLSFWM-G375B",89748,-80.571653,26.3637083,"inlet",16742583,"dn"
"1382","21FLSFWM-G375B",89748,-80.571653,26.3637083,"outlet",NA,"up"
"1383","21FLSFWM-G375E",89748,-80.591795,26.3635363,"inlet",16742583,"dn"
"1384","21FLSFWM-G375E",89748,-80.591795,26.3635363,"outlet",NA,"up"
"1385","21FLSFWM-G376B",89748,-80.5557322,26.3354461,"inlet",16742583,"dn"
"1386","21FLSFWM-G376B",89748,-80.5557322,26.3354461,"outlet",NA,"up"
"1387","21FLSFWM-G376E",89748,-80.5783258,26.3353447,"inlet",16742583,"dn"
"1388","21FLSFWM-G376E",89748,-80.5783258,26.3353447,"outlet",NA,"up"
"1389","21FLSFWM-G377B",89748,-80.6209289,26.3960692,"inlet",16742583,"dn"
"1390","21FLSFWM-G377B",89748,-80.6209289,26.3960692,"outlet",NA,"up"
"1391","21FLSFWM-G377D",89748,-80.6297881,26.3960378,"inlet",16742583,"dn"
"1392","21FLSFWM-G377D",89748,-80.6297881,26.3960378,"outlet",NA,"up"
"1393","21FLSFWM-G379B",89748,-80.6073317,26.3352094,"inlet",16742583,"dn"
"1394","21FLSFWM-G379B",89748,-80.6073317,26.3352094,"outlet",NA,"up"
"1395","21FLSFWM-G379D",89748,-80.6243881,26.3393236,"inlet",16742583,"dn"
"1396","21FLSFWM-G379D",89748,-80.6243881,26.3393236,"outlet",NA,"up"
"1397","21FLSFWM-G380B",89748,-80.6487281,26.3959694,"inlet",16742583,"dn"
"1398","21FLSFWM-G380B",89748,-80.6487281,26.3959694,"outlet",NA,"up"
"1399","21FLSFWM-G380E",89748,-80.6731669,26.3958553,"inlet",16742583,"dn"
"1400","21FLSFWM-G380E",89748,-80.6731669,26.3958553,"outlet",NA,"up"
"1401","21FLSFWM-G381B",89748,-80.6488,26.3597506,"inlet",16742583,"dn"
"1402","21FLSFWM-G381B",89748,-80.6488,26.3597506,"outlet",NA,"up"
"1403","21FLSFWM-G381E",89748,-80.6732169,26.3632044,"inlet",16742583,"dn"
"1404","21FLSFWM-G381E",89748,-80.6732169,26.3632044,"outlet",NA,"up"
"1405","21FLSFWM-G383",89748,-80.614146,26.3963958,"inlet",16742583,"dn"
"1406","21FLSFWM-G383",89748,-80.614146,26.3963958,"outlet",NA,"up"
"1407","21FLSFWM-G393B",89748,-80.8821581,26.3365292,"inlet",16742583,"dn"
"1408","21FLSFWM-G393B",89748,-80.8821581,26.3365292,"outlet",NA,"up"
"1409","21FLSFWM-G404",89748,-80.7755144,26.3322936,"inlet",16742583,"dn"
"1410","21FLSFWM-G404",89748,-80.7755144,26.3322936,"outlet",NA,"up"
"1411","21FLSFWM-G409",89748,-80.8818322,26.3308928,"inlet",16742583,"dn"
"1412","21FLSFWM-G409",89748,-80.8818322,26.3308928,"outlet",NA,"up"
"1413","21FLSFWM-G410",89748,-80.8822564,26.4363019,"inlet",16742583,"dn"
"1414","21FLSFWM-G410",89748,-80.8822564,26.4363019,"outlet",NA,"up"
"1415","21FLSFWM-G600",89748,-80.8817286,26.3325797,"inlet",16742583,"dn"
"1416","21FLSFWM-G600",89748,-80.8817286,26.3325797,"outlet",NA,"up"
"1417","21FLSFWM-GORDYRD",32298,-80.3988889,27.4027778,"inlet",NA,"dn"
"1418","21FLSFWM-GORDYRD",32298,-80.3988889,27.4027778,"outlet",NA,"up"
"1419","21FLSFWM-KREA 01",21486588,-80.9228364,27.4603158,"inlet",933090052,"dn"
"1420","21FLSFWM-KREA 01",21486588,-80.9228364,27.4603158,"outlet",NA,"up"
"1421","21FLSFWM-L001",16741011,-80.7890339,27.1396175,"inlet",16741011,"dn"
"1422","21FLSFWM-L001",16741011,-80.7890339,27.1396175,"outlet",16741003,"up"
"1423","21FLSFWM-L002",933090022,-80.7942472,27.0827936,"inlet",933090022,"dn"
"1424","21FLSFWM-L002",933090022,-80.7942472,27.0827936,"outlet",933090023,"up"
"1425","21FLSFWM-L005",166757653,-80.972385,26.9567303,"inlet",166757653,"dn"
"1426","21FLSFWM-L005",166757653,-80.972385,26.9567303,"outlet",27807481,"up"
"1427","21FLSFWM-L006",16742591,-80.7834206,26.8217519,"inlet",16742591,"dn"
"1428","21FLSFWM-L006",16742591,-80.7834206,26.8217519,"outlet",16744247,"up"
"1429","21FLSFWM-L3",89748,-80.9470075,26.4309097,"inlet",16742591,"dn"
"1430","21FLSFWM-L3",89748,-80.9470075,26.4309097,"outlet",NA,"up"
"1431","21FLSFWM-LETT",16713420,-80.68811,27.1653253,"inlet",933070277,"dn"
"1432","21FLSFWM-LETT",16713420,-80.68811,27.1653253,"outlet",NA,"up"
"1433","21FLSFWM-LZ40",16742581,-80.7892503,26.9017372,"inlet",16742581,"dn"
"1434","21FLSFWM-LZ40",16742581,-80.7892503,26.9017372,"outlet",166757652,"up"
"1435","21FLSFWM-MOSQ",16712790,-80.7817228,27.2269897,"inlet",16741021,"dn"
"1436","21FLSFWM-MOSQ",16712790,-80.7817228,27.2269897,"outlet",NA,"up"
"1437","21FLSFWM-NFEED",89748,-80.9790922,26.3393578,"inlet",16741021,"dn"
"1438","21FLSFWM-NFEED",89748,-80.9790922,26.3393578,"outlet",NA,"up"
"1439","21FLSFWM-OBAS01",21490874,-81.0545058,27.4278167,"inlet",933070272,"dn"
"1440","21FLSFWM-OBAS01",21490874,-81.0545058,27.4278167,"outlet",NA,"up"
"1441","21FLSFWM-OSEZ 01",16715394,-80.8442242,27.28696,"inlet",16715712,"dn"
"1442","21FLSFWM-OSEZ 01",16715394,-80.8442242,27.28696,"outlet",NA,"up"
"1443","21FLSFWM-S12A",89748,-80.8214528,25.7617686,"inlet",16715712,"dn"
"1444","21FLSFWM-S12A",89748,-80.8214528,25.7617686,"outlet",NA,"up"
"1445","21FLSFWM-S12B",89748,-80.7697847,25.7617681,"inlet",16715712,"dn"
"1446","21FLSFWM-S12B",89748,-80.7697847,25.7617681,"outlet",NA,"up"
"1447","21FLSFWM-S12C",89748,-80.7270847,25.7624106,"inlet",16715712,"dn"
"1448","21FLSFWM-S12C",89748,-80.7270847,25.7624106,"outlet",NA,"up"
"1449","21FLSFWM-S12D",89748,-80.6814492,25.7623233,"inlet",16715712,"dn"
"1450","21FLSFWM-S12D",89748,-80.6814492,25.7623233,"outlet",NA,"up"
"1451","21FLSFWM-S140",89748,-80.8276067,26.1715422,"inlet",16715712,"dn"
"1452","21FLSFWM-S140",89748,-80.8276067,26.1715422,"outlet",NA,"up"
"1453","21FLSFWM-S150",89748,-80.5396447,26.3349289,"inlet",16715712,"dn"
"1454","21FLSFWM-S150",89748,-80.5396447,26.3349289,"outlet",NA,"up"
"1455","21FLSFWM-S151",89748,-80.5099953,26.011565,"inlet",16715712,"dn"
"1456","21FLSFWM-S151",89748,-80.5099953,26.011565,"outlet",NA,"up"
"1457","21FLSFWM-S154",21489440,-80.9183989,27.2107839,"inlet",21489440,"dn"
"1458","21FLSFWM-S154",21489440,-80.9183989,27.2107839,"outlet",NA,"up"
"1459","21FLSFWM-S176",90536,-80.5623978,25.4836778,"inlet",21489440,"dn"
"1460","21FLSFWM-S176",90536,-80.5623978,25.4836778,"outlet",NA,"up"
"1461","21FLSFWM-S177",90536,-80.5583931,25.4028922,"inlet",21489440,"dn"
"1462","21FLSFWM-S177",90536,-80.5583931,25.4028922,"outlet",NA,"up"
"1463","21FLSFWM-S332DX",16770066,-81.479556,26.261083,"inlet",NA,"dn"
"1464","21FLSFWM-S332DX",16770066,-81.479556,26.261083,"outlet",NA,"up"
"1465","21FLSFWM-S333",89748,-80.6742267,25.7620456,"inlet",NA,"dn"
"1466","21FLSFWM-S333",89748,-80.6742267,25.7620456,"outlet",NA,"up"
"1467","21FLSFWM-S351",16742621,-80.715,26.7008333,"inlet",16742619,"dn"
"1468","21FLSFWM-S351",16742621,-80.715,26.7008333,"outlet",NA,"up"
"1469","21FLSFWM-S352",16742583,-80.6318586,26.8647461,"inlet",16742583,"dn"
"1470","21FLSFWM-S352",16742583,-80.6318586,26.8647461,"outlet",16742587,"up"
"1471","21FLSFWM-S354",16742611,-80.8069444,26.6986111,"inlet",16742611,"dn"
"1472","21FLSFWM-S354",16742611,-80.8069444,26.6986111,"outlet",NA,"up"
"1473","21FLSFWM-S361",59942,-80.3160717,26.6485869,"inlet",68202,"dn"
"1474","21FLSFWM-S361",59942,-80.3160717,26.6485869,"outlet",68242,"up"
"1475","21FLSFWM-S362",59942,-80.3178589,26.6257253,"inlet",68202,"dn"
"1476","21FLSFWM-S362",59942,-80.3178589,26.6257253,"outlet",68242,"up"
"1477","21FLSFWM-S369C",59942,-80.3222939,26.6291144,"inlet",68202,"dn"
"1478","21FLSFWM-S369C",59942,-80.3222939,26.6291144,"outlet",68242,"up"
"1479","21FLSFWM-S38",89748,-80.2986031,26.2294622,"inlet",68202,"dn"
"1480","21FLSFWM-S38",89748,-80.2986031,26.2294622,"outlet",NA,"up"
"1481","21FLSFWM-S39",89748,-80.2975469,26.3561881,"inlet",68202,"dn"
"1482","21FLSFWM-S39",89748,-80.2975469,26.3561881,"outlet",NA,"up"
"1483","21FLSFWM-S4",16742599,-80.9617867,26.7901786,"inlet",16742597,"dn"
"1484","21FLSFWM-S4",16742599,-80.9617867,26.7901786,"outlet",16742607,"up"
"1485","21FLSFWM-S5A",89748,-80.3675478,26.6845086,"inlet",16742597,"dn"
"1486","21FLSFWM-S5A",89748,-80.3675478,26.6845086,"outlet",NA,"up"
"1487","21FLSFWM-S6",89748,-80.4456058,26.4722953,"inlet",16742597,"dn"
"1488","21FLSFWM-S6",89748,-80.4456058,26.4722953,"outlet",NA,"up"
"1489","21FLSFWM-S65",21484580,-81.1981189,27.8039133,"inlet",21484580,"dn"
"1490","21FLSFWM-S65",21484580,-81.1981189,27.8039133,"outlet",21484578,"up"
"1491","21FLSFWM-S65A",21484714,-81.1342289,27.66003,"inlet",21484944,"dn"
"1492","21FLSFWM-S65A",21484714,-81.1342289,27.66003,"outlet",21484580,"up"
"1493","21FLSFWM-S65B",21483596,-81.1956197,27.5028136,"inlet",21485092,"dn"
"1494","21FLSFWM-S65B",21483596,-81.1956197,27.5028136,"outlet",21484944,"up"
"1495","21FLSFWM-S65C",21491800,-81.114785,27.4014286,"inlet",NA,"dn"
"1496","21FLSFWM-S65C",21491800,-81.114785,27.4014286,"outlet",21485092,"up"
"1497","21FLSFWM-S65D",21491892,-81.0228392,27.3144869,"inlet",21489440,"dn"
"1498","21FLSFWM-S65D",21491892,-81.0228392,27.3144869,"outlet",21485092,"up"
"1499","21FLSFWM-S65E",21489426,-80.9625603,27.2253233,"inlet",21489440,"dn"
"1500","21FLSFWM-S65E",21489426,-80.9625603,27.2253233,"outlet",21485092,"up"
"1501","21FLSFWM-S7",89748,-80.5367861,26.3356431,"inlet",21489440,"dn"
"1502","21FLSFWM-S7",89748,-80.5367861,26.3356431,"outlet",NA,"up"
"1503","21FLSFWM-S71",16728706,-81.0708967,27.0342194,"inlet",166757654,"dn"
"1504","21FLSFWM-S71",16728706,-81.0708967,27.0342194,"outlet",27807461,"up"
"1505","21FLSFWM-S72",16723714,-81.0058953,27.0931058,"inlet",NA,"dn"
"1506","21FLSFWM-S72",16723714,-81.0058953,27.0931058,"outlet",NA,"up"
"1507","21FLSFWM-S77",10247859,-81.0853425,26.8392278,"inlet",10247861,"dn"
"1508","21FLSFWM-S77",10247859,-81.0853425,26.8392278,"outlet",NA,"up"
"1509","21FLSFWM-S8",89748,-80.7742258,26.3323014,"inlet",10247861,"dn"
"1510","21FLSFWM-S8",89748,-80.7742258,26.3323014,"outlet",NA,"up"
"1511","21FLSFWM-S84",21489450,-80.9733939,27.2161569,"inlet",21489440,"dn"
"1512","21FLSFWM-S84",21489450,-80.9733939,27.2161569,"outlet",NA,"up"
"1513","21FLSFWM-S9",89748,-80.4432103,26.0616775,"inlet",21489440,"dn"
"1514","21FLSFWM-S9",89748,-80.4432103,26.0616775,"outlet",NA,"up"
"1515","21FLSFWM-S9A",89748,-80.4433225,26.0620067,"inlet",21489440,"dn"
"1516","21FLSFWM-S9A",89748,-80.4433225,26.0620067,"outlet",NA,"up"
"1517","21FLSFWM-SALPHA",16742583,-80.4239258,26.6260253,"inlet",16742583,"dn"
"1518","21FLSFWM-SALPHA",16742583,-80.4239258,26.6260253,"outlet",16742587,"up"
"1519","21FLSFWM-SITE-D",89748,-80.3842161,26.3164675,"inlet",16742583,"dn"
"1520","21FLSFWM-SITE-D",89748,-80.3842161,26.3164675,"outlet",NA,"up"
"1521","21FLSFWM-TAMBR1",89748,-80.5072964,25.7614375,"inlet",16742583,"dn"
"1522","21FLSFWM-TAMBR1",89748,-80.5072964,25.7614375,"outlet",NA,"up"
"1523","21FLSFWM-TAMBR2",89748,-80.5150194,25.7614453,"inlet",16742583,"dn"
"1524","21FLSFWM-TAMBR2",89748,-80.5150194,25.7614453,"outlet",NA,"up"
"1525","21FLSFWM-TAMBR3",89748,-80.525705,25.7614222,"inlet",16742583,"dn"
"1526","21FLSFWM-TAMBR3",89748,-80.525705,25.7614222,"outlet",NA,"up"
"1527","21FLSFWM-TCHW 508",16711846,-80.8458906,27.3780964,"inlet",16715712,"dn"
"1528","21FLSFWM-TCHW 508",16711846,-80.8458906,27.3780964,"outlet",NA,"up"
"1529","21FLSFWM-TCHW 509",16711746,-80.8158897,27.4011514,"inlet",NA,"dn"
"1530","21FLSFWM-TCHW 509",16711746,-80.8158897,27.4011514,"outlet",NA,"up"
"1531","21FLSFWM-TCNS 207",16711746,-80.8158897,27.4005958,"inlet",NA,"dn"
"1532","21FLSFWM-TCNS 207",16711746,-80.8158897,27.4005958,"outlet",NA,"up"
"1533","21FLSFWM-TCNS 209",16715696,-80.8506128,27.3769853,"inlet",16715712,"dn"
"1534","21FLSFWM-TCNS 209",16715696,-80.8506128,27.3769853,"outlet",NA,"up"
"1535","21FLSFWM-TCNS 213",16711984,-80.8648908,27.3526247,"inlet",16715712,"dn"
"1536","21FLSFWM-TCNS 213",16711984,-80.8648908,27.3526247,"outlet",NA,"up"
"1537","21FLSFWM-TCNS 214",16715354,-80.8236681,27.2980986,"inlet",27570645,"dn"
"1538","21FLSFWM-TCNS 214",16715354,-80.8236681,27.2980986,"outlet",NA,"up"
"1539","21FLSFWM-TCNS 217",16715454,-80.8233903,27.2792103,"inlet",16715674,"dn"
"1540","21FLSFWM-TCNS 217",16715454,-80.8233903,27.2792103,"outlet",16715652,"up"
"1541","21FLSFWM-TCNS 222",16712790,-80.7817228,27.2269897,"inlet",16741021,"dn"
"1542","21FLSFWM-TCNS 222",16712790,-80.7817228,27.2269897,"outlet",NA,"up"
"1543","21FLSFWM-TCNS 233",16713420,-80.68811,27.1653253,"inlet",933070277,"dn"
"1544","21FLSFWM-TCNS 233",16713420,-80.68811,27.1653253,"outlet",NA,"up"
"1545","21FLSFWM-TCO1",16711746,-80.8158897,27.4005958,"inlet",NA,"dn"
"1546","21FLSFWM-TCO1",16711746,-80.8158897,27.4005958,"outlet",NA,"up"
"1547","21FLSFWM-TCO2",16715696,-80.8506128,27.3769853,"inlet",16715712,"dn"
"1548","21FLSFWM-TCO2",16715696,-80.8506128,27.3769853,"outlet",NA,"up"
"1549","21FLSFWM-TCS2",16711984,-80.8648908,27.3526247,"inlet",16715712,"dn"
"1550","21FLSFWM-TCS2",16711984,-80.8648908,27.3526247,"outlet",NA,"up"
"1551","21FLSFWM-TCWC",16715454,-80.8233903,27.2792103,"inlet",16715674,"dn"
"1552","21FLSFWM-TCWC",16715454,-80.8233903,27.2792103,"outlet",16715652,"up"
"1553","21FLSFWM-TCWD",16715354,-80.8236681,27.2980986,"inlet",27570645,"dn"
"1554","21FLSFWM-TCWD",16715354,-80.8236681,27.2980986,"outlet",NA,"up"
"1555","21FLSFWM-US41-25",89748,-80.8443156,25.7781147,"inlet",27570645,"dn"
"1556","21FLSFWM-US41-25",89748,-80.8443156,25.7781147,"outlet",NA,"up"
"1557","21FLSFWM-USSO",89748,-80.8817008,26.3304686,"inlet",27570645,"dn"
"1558","21FLSFWM-USSO",89748,-80.8817008,26.3304686,"outlet",NA,"up"
"1559","21FLSFWM-WCA2F2",89748,-80.3764378,26.3586883,"inlet",27570645,"dn"
"1560","21FLSFWM-WCA2F2",89748,-80.3764378,26.3586883,"outlet",NA,"up"
"1561","21FLSFWM-WCA2F4",89748,-80.3850494,26.3170231,"inlet",27570645,"dn"
"1562","21FLSFWM-WCA2F4",89748,-80.3850494,26.3170231,"outlet",NA,"up"
"1563","21FLSFWM-W-IN",21490136,-81.2117311,27.5003136,"inlet",21501330,"dn"
"1564","21FLSFWM-W-IN",21490136,-81.2117311,27.5003136,"outlet",NA,"up"
"1565","21FLSFWM-W-OUT",21484338,-81.2147867,27.5344792,"inlet",21484920,"dn"
"1566","21FLSFWM-W-OUT",21484338,-81.2147867,27.5344792,"outlet",21485088,"up"
"1567","21FLSFWM-WWEIR",89748,-81.0742333,26.3027483,"inlet",21484920,"dn"
"1568","21FLSFWM-WWEIR",89748,-81.0742333,26.3027483,"outlet",NA,"up"
"1569","21FLSFWM_WQX-20348",89748,-80.8819083,26.3301361,"inlet",21484920,"dn"
"1570","21FLSFWM_WQX-20348",89748,-80.8819083,26.3301361,"outlet",NA,"up"
"1571","21FLSFWM_WQX-31228",83648,-80.5017381,25.7614592,"inlet",NA,"dn"
"1572","21FLSFWM_WQX-31228",83648,-80.5017381,25.7614592,"outlet",NA,"up"
"1573","STF_WQX-BCS06",89748,-81.0422,26.1804,"inlet",NA,"dn"
"1574","STF_WQX-BCS06",89748,-81.0422,26.1804,"outlet",NA,"up"
"1575","USGS-02202190",9945090,-81.5555,32.4948056,"inlet",NA,"dn"
"1576","USGS-02202190",9945090,-81.5555,32.4948056,"outlet",9941894,"up"
"1577","USGS-02203603",6333706,-84.4152778,33.6838889,"inlet",NA,"dn"
"1578","USGS-02203603",6333706,-84.4152778,33.6838889,"outlet",NA,"up"
"1579","USGS-02203655",6333720,-84.3579807,33.6789971,"inlet",NA,"dn"
"1580","USGS-02203655",6333720,-84.3579807,33.6789971,"outlet",6334244,"up"
"1581","USGS-02203700",6334126,-84.3304798,33.6889966,"inlet",NA,"dn"
"1582","USGS-02203700",6334126,-84.3304798,33.6889966,"outlet",NA,"up"
"1583","USGS-02208005",24581317,-83.8807392,33.4542843,"inlet",6336488,"dn"
"1584","USGS-02208005",24581317,-83.8807392,33.4542843,"outlet",NA,"up"
"1585","USGS-02209260",6336454,-83.8282368,33.4495631,"inlet",6336470,"dn"
"1586","USGS-02209260",6336454,-83.8282368,33.4495631,"outlet",NA,"up"
"1587","USGS-02215500",6367034,-82.6740556,31.9199167,"inlet",NA,"dn"
"1588","USGS-02215500",6367034,-82.6740556,31.9199167,"outlet",NA,"up"
"1589","USGS-02218000",1050083,-83.3265462,33.8559517,"inlet",1052453,"dn"
"1590","USGS-02218000",1050083,-83.3265462,33.8559517,"outlet",NA,"up"
"1591","USGS-02223600",166757234,-82.8581969,32.4801685,"inlet",NA,"dn"
"1592","USGS-02223600",166757234,-82.8581969,32.4801685,"outlet",NA,"up"
"1593","USGS-02226010",14347354,-81.7651135,31.6235496,"inlet",NA,"dn"
"1594","USGS-02226010",14347354,-81.7651135,31.6235496,"outlet",NA,"up"
"1595","USGS-02226160",14353056,-81.6053858,31.4271672,"inlet",NA,"dn"
"1596","USGS-02226160",14353056,-81.6053858,31.4271672,"outlet",NA,"up"
"1597","USGS-02226582",6397397,-82.1623419,31.2168881,"inlet",NA,"dn"
"1598","USGS-02226582",6397397,-82.1623419,31.2168881,"outlet",NA,"up"
"1599","USGS-02314500",1997544,-82.5605556,30.6805556,"inlet",NA,"dn"
"1600","USGS-02314500",1997544,-82.5605556,30.6805556,"outlet",NA,"up"
"1601","USGS-02328200",10362294,-84.2365674,30.7315837,"inlet",NA,"dn"
"1602","USGS-02328200",10362294,-84.2365674,30.7315837,"outlet",NA,"up"
"1603","USGS-02335870",2047815,-84.4433333,33.9538889,"inlet",NA,"dn"
"1604","USGS-02335870",2047815,-84.4433333,33.9538889,"outlet",NA,"up"
"1605","USGS-02336120",2047971,-84.342703,33.8314931,"inlet",NA,"dn"
"1606","USGS-02336120",2047971,-84.342703,33.8314931,"outlet",2048179,"up"
"1607","USGS-02336240",2048013,-84.3406944,33.8030833,"inlet",NA,"dn"
"1608","USGS-02336240",2048013,-84.3406944,33.8030833,"outlet",2048233,"up"
"1609","USGS-02336300",2047989,-84.4076389,33.8203056,"inlet",NA,"dn"
"1610","USGS-02336300",2047989,-84.4076389,33.8203056,"outlet",2048179,"up"
"1611","USGS-02336313",2048017,-84.4388178,33.8217716,"inlet",NA,"dn"
"1612","USGS-02336313",2048017,-84.4388178,33.8217716,"outlet",NA,"up"
"1613","USGS-02336360",2047911,-84.3788889,33.8691667,"inlet",NA,"dn"
"1614","USGS-02336360",2047911,-84.3788889,33.8691667,"outlet",2048257,"up"
"1615","USGS-02336410",2047963,-84.4393734,33.8384379,"inlet",NA,"dn"
"1616","USGS-02336410",2047963,-84.4393734,33.8384379,"outlet",2048257,"up"
"1617","USGS-02336526",3285608,-84.4743747,33.7942726,"inlet",NA,"dn"
"1618","USGS-02336526",3285608,-84.4743747,33.7942726,"outlet",NA,"up"
"1619","USGS-02336728",3285770,-84.5682657,33.7434409,"inlet",NA,"dn"
"1620","USGS-02336728",3285770,-84.5682657,33.7434409,"outlet",NA,"up"
"1621","USGS-02337170",3286494,-84.6736111,33.6566667,"inlet",NA,"dn"
"1622","USGS-02337170",3286494,-84.6736111,33.6566667,"outlet",NA,"up"
"1623","USGS-02338000",3290264,-84.9007722,33.4770577,"inlet",NA,"dn"
"1624","USGS-02338000",3290264,-84.9007722,33.4770577,"outlet",NA,"up"
"1625","USGS-02344400",6413580,-84.3932582,33.3092831,"inlet",NA,"dn"
"1626","USGS-02344400",6413580,-84.3932582,33.3092831,"outlet",NA,"up"
"1627","USGS-02394980",6499012,-84.9252203,34.1889849,"inlet",NA,"dn"
"1628","USGS-02394980",6499012,-84.9252203,34.1889849,"outlet",6505972,"up"
"1629","USGS-02175000",9614545,-80.3914876,33.0279465,"inlet",NA,"dn"
