"","site","comid","lon","lat","inletoutlet","tocomid","direction"
"11890","MNPCA-31-0719-00-213",22326643,-93.699608,47.374962,"outlet",NA,"up"
"11891","MNPCA-31-0719-00-215",22326643,-93.630073,47.394617,"inlet",22326643,"dn"
"11892","MNPCA-31-0719-00-215",22326643,-93.630073,47.394617,"outlet",NA,"up"
"11893","MNPCA-34-0044-00-206",4253396,-94.85718,45.184346,"inlet",4253396,"dn"
"11894","MNPCA-34-0044-00-206",4253396,-94.85718,45.184346,"outlet",NA,"up"
"11895","MNPCA-34-0079-00-103",4253382,-94.910629,45.263898,"inlet",4253382,"dn"
"11896","MNPCA-34-0079-00-103",4253382,-94.910629,45.263898,"outlet",4253374,"up"
"11897","MNPCA-34-0154-00-205",4253380,-94.961936,45.259274,"inlet",4253380,"dn"
"11898","MNPCA-34-0154-00-205",4253380,-94.961936,45.259274,"outlet",4253582,"up"
"11899","MNPCA-47-0042-00-201",2725151,-94.28282,45.274482,"inlet",2725151,"dn"
"11900","MNPCA-47-0042-00-201",2725151,-94.28282,45.274482,"outlet",2725147,"up"
"11901","MNPCA-47-0119-00-204",4253044,-94.525641,45.038536,"inlet",4253462,"dn"
"11902","MNPCA-47-0119-00-204",4253044,-94.525641,45.038536,"outlet",NA,"up"
"11903","MNPCA-48-0002-00-100",2361732,-93.6428,46.2385,"inlet",2361732,"dn"
"11904","MNPCA-48-0002-00-100",2361732,-93.6428,46.2385,"outlet",2368974,"up"
"11905","MNPCA-49-0140-00-202",4972709,-94.634244,45.812527,"inlet",NA,"dn"
"11906","MNPCA-49-0140-00-202",4972709,-94.634244,45.812527,"outlet",4973523,"up"
"11907","MNPCA-62-0001-00-202",2651496,-92.986056,45.028067,"inlet",937030056,"dn"
"11908","MNPCA-62-0001-00-202",2651496,-92.986056,45.028067,"outlet",NA,"up"
"11909","MNPCA-62-0002-00-100",1100638,-93.0141,45.1099,"inlet",1100638,"dn"
"11910","MNPCA-62-0002-00-100",1100638,-93.0141,45.1099,"outlet",1097730,"up"
"11911","MNPCA-62-0002-00-202",1100628,-93.019224,45.121145,"inlet",1100628,"dn"
"11912","MNPCA-62-0002-00-202",1100628,-93.019224,45.121145,"outlet",1100638,"up"
"11913","MNPCA-62-0002-00-207",1100638,-93.013643,45.110124,"inlet",1100638,"dn"
"11914","MNPCA-62-0002-00-207",1100638,-93.013643,45.110124,"outlet",1097730,"up"
"11915","MNPCA-62-0002-00-210",1100638,-93.017525,45.104191,"inlet",1100638,"dn"
"11916","MNPCA-62-0002-00-210",1100638,-93.017525,45.104191,"outlet",1097730,"up"
"11917","MNPCA-62-0006-00-202",1100704,-93.058019,45.024597,"inlet",1100704,"dn"
"11918","MNPCA-62-0006-00-202",1100704,-93.058019,45.024597,"outlet",1100834,"up"
"11919","MNPCA-62-0007-00-203",937010718,-93.071596,45.017113,"inlet",937010718,"dn"
"11920","MNPCA-62-0007-00-203",937010718,-93.071596,45.017113,"outlet",937010483,"up"
"11921","MNPCA-62-0010-02-401",937010428,-93.060864,45.009981,"inlet",937010428,"dn"
"11922","MNPCA-62-0010-02-401",937010428,-93.060864,45.009981,"outlet",1100750,"up"
"11923","MNPCA-62-0011-00-201",937010721,-93.035629,44.994819,"inlet",937010721,"dn"
"11924","MNPCA-62-0011-00-201",937010721,-93.035629,44.994819,"outlet",937010720,"up"
"11925","MNPCA-62-0012-00-201",1105538,-93.062522,44.993866,"inlet",1105538,"dn"
"11926","MNPCA-62-0012-00-201",1105538,-93.062522,44.993866,"outlet",NA,"up"
"11927","MNPCA-62-0013-00-201",937010720,-93.056277,44.992753,"inlet",937010720,"dn"
"11928","MNPCA-62-0013-00-201",937010720,-93.056277,44.992753,"outlet",1104078,"up"
"11929","MNPCA-62-0013-00-204",937010721,-93.048456,44.982904,"inlet",937010721,"dn"
"11930","MNPCA-62-0013-00-204",937010721,-93.048456,44.982904,"outlet",937010720,"up"
"11931","MNPCA-62-0016-00-201",937010723,-93.005172,44.973319,"inlet",NA,"dn"
"11932","MNPCA-62-0016-00-201",937010723,-93.005172,44.973319,"outlet",NA,"up"
"11933","MNPCA-62-0022-00-201",1100054,-93.043649,45.10025,"inlet",1100822,"dn"
"11934","MNPCA-62-0022-00-201",1100054,-93.043649,45.10025,"outlet",NA,"up"
"11935","MNPCA-62-0024-00-202",1100054,-93.043105,45.081968,"inlet",1100822,"dn"
"11936","MNPCA-62-0024-00-202",1100054,-93.043105,45.081968,"outlet",NA,"up"
"11937","MNPCA-62-0027-00-203",1100054,-93.079984,45.083883,"inlet",1100822,"dn"
"11938","MNPCA-62-0027-00-203",1100054,-93.079984,45.083883,"outlet",NA,"up"
"11939","MNPCA-62-0034-00-203",1100458,-93.020014,45.068944,"inlet",937010490,"dn"
"11940","MNPCA-62-0034-00-203",1100458,-93.020014,45.068944,"outlet",NA,"up"
"11941","MNPCA-62-0037-00-202",1100458,-93.041272,45.06008,"inlet",937010490,"dn"
"11942","MNPCA-62-0037-00-202",1100458,-93.041272,45.06008,"outlet",NA,"up"
"11943","MNPCA-62-0039-00-201",937010491,-93.09013,45.040253,"inlet",937010491,"dn"
"11944","MNPCA-62-0039-00-201",937010491,-93.09013,45.040253,"outlet",937010490,"up"
"11945","MNPCA-62-0043-00-202",1100054,-93.063015,45.11599,"inlet",1100822,"dn"
"11946","MNPCA-62-0043-00-202",1100054,-93.063015,45.11599,"outlet",NA,"up"
"11947","MNPCA-62-0047-00-201",1104234,-93.149277,44.904774,"inlet",NA,"dn"
"11948","MNPCA-62-0047-00-201",1104234,-93.149277,44.904774,"outlet",NA,"up"
"11949","MNPCA-62-0048-00-201",937010488,-93.143614,45.019102,"inlet",937010483,"dn"
"11950","MNPCA-62-0048-00-201",937010488,-93.143614,45.019102,"outlet",937010491,"up"
"11951","MNPCA-62-0049-01-201",1100020,-93.181625,45.028941,"inlet",1100672,"dn"
"11952","MNPCA-62-0049-01-201",1100020,-93.181625,45.028941,"outlet",NA,"up"
"11953","MNPCA-62-0054-00-101",937010723,-93.111918,44.998249,"inlet",NA,"dn"
"11954","MNPCA-62-0054-00-101",937010723,-93.111918,44.998249,"outlet",NA,"up"
"11955","MNPCA-62-0055-00-102",937010723,-93.141679,44.982381,"inlet",NA,"dn"
"11956","MNPCA-62-0055-00-102",937010723,-93.141679,44.982381,"outlet",NA,"up"
"11957","MNPCA-62-0055-00-201",937010723,-93.141066,44.979902,"inlet",NA,"dn"
"11958","MNPCA-62-0055-00-201",937010723,-93.141066,44.979902,"outlet",NA,"up"
"11959","MNPCA-62-0056-00-209",937010488,-93.127793,45.031386,"inlet",937010483,"dn"
"11960","MNPCA-62-0056-00-209",937010488,-93.127793,45.031386,"outlet",937010491,"up"
"11961","MNPCA-62-0056-00-210",937010488,-93.137316,45.024898,"inlet",937010483,"dn"
"11962","MNPCA-62-0056-00-210",937010488,-93.137316,45.024898,"outlet",937010491,"up"
"11963","MNPCA-62-0056-00-212",937010488,-93.123541,45.038849,"inlet",937010483,"dn"
"11964","MNPCA-62-0056-00-212",937010488,-93.123541,45.038849,"outlet",937010491,"up"
"11965","MNPCA-62-0057-00-401",1100020,-93.151771,45.033216,"inlet",1100672,"dn"
"11966","MNPCA-62-0057-00-401",1100020,-93.151771,45.033216,"outlet",NA,"up"
"11967","MNPCA-62-0061-00-208",1100792,-93.137151,45.097989,"inlet",1100610,"dn"
"11968","MNPCA-62-0061-00-208",1100792,-93.137151,45.097989,"outlet",NA,"up"
"11969","MNPCA-62-0067-01-201",1100020,-93.199232,45.072359,"inlet",1100672,"dn"
"11970","MNPCA-62-0067-01-201",1100020,-93.199232,45.072359,"outlet",NA,"up"
"11971","MNPCA-62-0067-02-202",1100020,-93.199232,45.072359,"inlet",1100672,"dn"
"11972","MNPCA-62-0067-02-202",1100020,-93.199232,45.072359,"outlet",NA,"up"
"11973","MNPCA-62-0067-02-207",1100020,-93.202723,45.075805,"inlet",1100672,"dn"
"11974","MNPCA-62-0067-02-207",1100020,-93.202723,45.075805,"outlet",NA,"up"
"11975","MNPCA-62-0069-00-202",1100020,-93.208188,45.067833,"inlet",1100672,"dn"
"11976","MNPCA-62-0069-00-202",1100020,-93.208188,45.067833,"outlet",NA,"up"
"11977","MNPCA-62-0071-00-201",1100020,-93.165151,45.058726,"inlet",1100672,"dn"
"11978","MNPCA-62-0071-00-201",1100020,-93.165151,45.058726,"outlet",NA,"up"
"11979","MNPCA-62-0071-00-451",1100020,-93.165577,45.058735,"inlet",1100672,"dn"
"11980","MNPCA-62-0071-00-451",1100020,-93.165577,45.058735,"outlet",NA,"up"
"11981","MNPCA-62-0072-00-451",1100428,-93.151557,45.07548,"inlet",1100608,"dn"
"11982","MNPCA-62-0072-00-451",1100428,-93.151557,45.07548,"outlet",NA,"up"
"11983","MNPCA-62-0073-00-201",937010488,-93.122653,45.069343,"inlet",937010483,"dn"
"11984","MNPCA-62-0073-00-201",937010488,-93.122653,45.069343,"outlet",937010491,"up"
"11985","MNPCA-62-0073-00-202",937010488,-93.126378,45.075474,"inlet",937010483,"dn"
"11986","MNPCA-62-0073-00-202",937010488,-93.126378,45.075474,"outlet",937010491,"up"
"11987","MNPCA-62-0075-01-202",1100020,-93.136507,45.053165,"inlet",1100672,"dn"
"11988","MNPCA-62-0075-01-202",1100020,-93.136507,45.053165,"outlet",NA,"up"
"11989","MNPCA-62-0075-02-202",1100020,-93.134077,45.057984,"inlet",1100672,"dn"
"11990","MNPCA-62-0075-02-202",1100020,-93.134077,45.057984,"outlet",NA,"up"
"11991","MNPCA-62-0078-00-101",1100020,-93.172401,45.04361,"inlet",1100672,"dn"
"11992","MNPCA-62-0078-00-101",1100020,-93.172401,45.04361,"outlet",NA,"up"
"11993","MNPCA-62-0078-00-102",1100020,-93.165815,45.040299,"inlet",1100672,"dn"
"11994","MNPCA-62-0078-00-102",1100020,-93.165815,45.040299,"outlet",NA,"up"
"11995","MNPCA-62-0078-00-204",1100020,-93.17239,45.040041,"inlet",1100672,"dn"
"11996","MNPCA-62-0078-00-204",1100020,-93.17239,45.040041,"outlet",NA,"up"
"11997","MNPCA-62-0082-00-201",937010488,-93.116732,45.044464,"inlet",937010483,"dn"
"11998","MNPCA-62-0082-00-201",937010488,-93.116732,45.044464,"outlet",937010491,"up"
"11999","MNPCA-62-0083-00-204",1100020,-93.226134,45.044741,"inlet",1100672,"dn"
"12000","MNPCA-62-0083-00-204",1100020,-93.226134,45.044741,"outlet",NA,"up"
"12001","MNPCA-62-0225-00-201",1104234,-93.160282,44.899634,"inlet",NA,"dn"
"12002","MNPCA-62-0225-00-201",1104234,-93.160282,44.899634,"outlet",NA,"up"
"12003","MNPCA-62-0231-00-201",937010723,-93.122791,44.975922,"inlet",NA,"dn"
"12004","MNPCA-62-0231-00-201",937010723,-93.122791,44.975922,"outlet",NA,"up"
"12005","MNPCA-69-0694-00-110",7151986,-93.069893,48.620299,"inlet",NA,"dn"
"12006","MNPCA-69-0694-00-110",7151986,-93.069893,48.620299,"outlet",NA,"up"
"12007","MNPCA-69-1300-00-201",1769510,-92.831192,47.488707,"inlet",1771866,"dn"
"12008","MNPCA-69-1300-00-201",1769510,-92.831192,47.488707,"outlet",NA,"up"
"12009","MNPCA-70-0011-02-202",2386846,-93.319441,44.692008,"inlet",NA,"dn"
"12010","MNPCA-70-0011-02-202",2386846,-93.319441,44.692008,"outlet",NA,"up"
"12011","MNPCA-70-0018-00-451",2386150,-93.390458,44.72723,"inlet",NA,"dn"
"12012","MNPCA-70-0018-00-451",2386150,-93.390458,44.72723,"outlet",2387178,"up"
"12013","MNPCA-70-0022-00-203",2386150,-93.390749,44.693141,"inlet",NA,"dn"
"12014","MNPCA-70-0022-00-203",2386150,-93.390749,44.693141,"outlet",2387178,"up"
"12015","MNPCA-70-0026-00-100",2387146,-93.4094,44.7269,"inlet",2387146,"dn"
"12016","MNPCA-70-0026-00-100",2387146,-93.4094,44.7269,"outlet",2387148,"up"
"12017","MNPCA-70-0026-00-101",2387146,-93.418267,44.733181,"inlet",2387146,"dn"
"12018","MNPCA-70-0026-00-101",2387146,-93.418267,44.733181,"outlet",2387148,"up"
"12019","MNPCA-70-0050-00-401",2386346,-93.413351,44.632709,"inlet",2387224,"dn"
"12020","MNPCA-70-0050-00-401",2386346,-93.413351,44.632709,"outlet",2387262,"up"
"12021","MNPCA-70-0054-00-203",2387158,-93.468944,44.700904,"inlet",2387158,"dn"
"12022","MNPCA-70-0054-00-203",2387158,-93.468944,44.700904,"outlet",2387160,"up"
"12023","MNPCA-70-0054-00-205",2387158,-93.474767,44.702046,"inlet",2387158,"dn"
"12024","MNPCA-70-0054-00-205",2387158,-93.474767,44.702046,"outlet",2387160,"up"
"12025","MNPCA-70-0069-00-204",2387158,-93.460047,44.652611,"inlet",2387158,"dn"
"12026","MNPCA-70-0069-00-204",2387158,-93.460047,44.652611,"outlet",2387160,"up"
"12027","MNPCA-70-0069-00-205",2387158,-93.458755,44.649933,"inlet",2387158,"dn"
"12028","MNPCA-70-0069-00-205",2387158,-93.458755,44.649933,"outlet",2387160,"up"
"12029","MNPCA-70-0072-00-100",2387154,-93.4484,44.709,"inlet",2387154,"dn"
"12030","MNPCA-70-0072-00-100",2387154,-93.4484,44.709,"outlet",2387158,"up"
"12031","MNPCA-70-0072-00-202",2387154,-93.444191,44.716586,"inlet",2387154,"dn"
"12032","MNPCA-70-0072-00-202",2387154,-93.444191,44.716586,"outlet",2387158,"up"
"12033","MNPCA-70-0076-00-451",2387146,-93.428831,44.751682,"inlet",2387146,"dn"
"12034","MNPCA-70-0076-00-451",2387146,-93.428831,44.751682,"outlet",2387148,"up"
"12035","MNPCA-70-0091-00-401",2387362,-93.522943,44.594494,"inlet",2387362,"dn"
"12036","MNPCA-70-0091-00-401",2387362,-93.522943,44.594494,"outlet",NA,"up"
"12037","MNPCA-70-0091-00-451",2387362,-93.522934,44.594539,"inlet",2387362,"dn"
"12038","MNPCA-70-0091-00-451",2387362,-93.522934,44.594539,"outlet",NA,"up"
"12039","MNPCA-70-0095-00-201",2387062,-93.516474,44.744419,"inlet",NA,"dn"
"12040","MNPCA-70-0095-00-201",2387062,-93.516474,44.744419,"outlet",NA,"up"
"12041","MNPCA-70-0120-01-401",2387062,-93.529587,44.737576,"inlet",NA,"dn"
"12042","MNPCA-70-0120-01-401",2387062,-93.529587,44.737576,"outlet",NA,"up"
"12043","MNPCA-71-0055-00-100",2723077,-93.6253,45.4882,"inlet",2723077,"dn"
"12044","MNPCA-71-0055-00-100",2723077,-93.6253,45.4882,"outlet",NA,"up"
"12045","MNPCA-71-0082-00-202",2723037,-93.75277,45.340577,"inlet",NA,"dn"
"12046","MNPCA-71-0082-00-202",2723037,-93.75277,45.340577,"outlet",2723093,"up"
"12047","MNPCA-71-0141-00-100",2723087,-93.9459,45.4714,"inlet",2723087,"dn"
"12048","MNPCA-71-0141-00-100",2723087,-93.9459,45.4714,"outlet",2723085,"up"
"12049","MNPCA-71-0141-00-204",2723085,-93.94466,45.475129,"inlet",2723085,"dn"
"12050","MNPCA-71-0141-00-204",2723085,-93.94466,45.475129,"outlet",NA,"up"
"12051","MNPCA-71-0145-00-203",2719937,-93.919326,45.50608,"inlet",2719937,"dn"
"12052","MNPCA-71-0145-00-203",2719937,-93.919326,45.50608,"outlet",NA,"up"
"12053","MNPCA-71-0146-00-206",2723073,-93.939269,45.497353,"inlet",2723073,"dn"
"12054","MNPCA-71-0146-00-206",2723073,-93.939269,45.497353,"outlet",2719931,"up"
"12055","MNPCA-71-0147-00-201",2723073,-93.935168,45.492476,"inlet",2723073,"dn"
"12056","MNPCA-71-0147-00-201",2723073,-93.935168,45.492476,"outlet",2719931,"up"
"12057","MNPCA-73-0014-00-100",2725201,-94.225108,45.311599,"inlet",2725201,"dn"
"12058","MNPCA-73-0014-00-100",2725201,-94.225108,45.311599,"outlet",2725133,"up"
"12059","MNPCA-73-0014-00-201",2725201,-94.228687,45.310444,"inlet",2725201,"dn"
"12060","MNPCA-73-0014-00-201",2725201,-94.228687,45.310444,"outlet",2725133,"up"
"12061","MNPCA-73-0014-00-202",2725115,-94.217644,45.312124,"inlet",2725115,"dn"
"12062","MNPCA-73-0014-00-202",2725115,-94.217644,45.312124,"outlet",2725201,"up"
"12063","MNPCA-73-0037-00-203",4982042,-94.309743,45.400637,"inlet",4982042,"dn"
"12064","MNPCA-73-0037-00-203",4982042,-94.309743,45.400637,"outlet",NA,"up"
"12065","MNPCA-73-0082-00-202",4982082,-94.473446,45.446677,"inlet",4982082,"dn"
"12066","MNPCA-73-0082-00-202",4982082,-94.473446,45.446677,"outlet",4981994,"up"
"12067","MNPCA-73-0086-00-208",4982016,-94.447081,45.435236,"inlet",4982016,"dn"
"12068","MNPCA-73-0086-00-208",4982016,-94.447081,45.435236,"outlet",4982028,"up"
"12069","MNPCA-73-0087-00-201",4982014,-94.458507,45.438638,"inlet",4982014,"dn"
"12070","MNPCA-73-0087-00-201",4982014,-94.458507,45.438638,"outlet",4982080,"up"
"12071","MNPCA-73-0089-00-201",4982080,-94.484814,45.43504,"inlet",4982080,"dn"
"12072","MNPCA-73-0089-00-201",4982080,-94.484814,45.43504,"outlet",4982084,"up"
"12073","MNPCA-73-0133-01-204",4982078,-94.493714,45.420666,"inlet",4982078,"dn"
"12074","MNPCA-73-0133-01-204",4982078,-94.493714,45.420666,"outlet",NA,"up"
"12075","MNPCA-73-0133-01-205",4982078,-94.503613,45.424722,"inlet",4982078,"dn"
"12076","MNPCA-73-0133-01-205",4982078,-94.503613,45.424722,"outlet",NA,"up"
"12077","MNPCA-73-0157-00-204",4982036,-94.523592,45.420739,"inlet",4982036,"dn"
"12078","MNPCA-73-0157-00-204",4982036,-94.523592,45.420739,"outlet",937010862,"up"
"12079","MNPCA-73-0157-00-211",4982036,-94.523915,45.430141,"inlet",4982036,"dn"
"12080","MNPCA-73-0157-00-211",4982036,-94.523915,45.430141,"outlet",937010862,"up"
"12081","MNPCA-73-0196-00-100",4253328,-94.6158,45.3718,"inlet",4253328,"dn"
"12082","MNPCA-73-0196-00-100",4253328,-94.6158,45.3718,"outlet",NA,"up"
"12083","MNPCA-73-0196-00-203",4253328,-94.596334,45.382602,"inlet",4253328,"dn"
"12084","MNPCA-73-0196-00-203",4253328,-94.596334,45.382602,"outlet",NA,"up"
"12085","MNPCA-73-0196-00-209",4253328,-94.622011,45.368981,"inlet",4253328,"dn"
"12086","MNPCA-73-0196-00-209",4253328,-94.622011,45.368981,"outlet",NA,"up"
"12087","MNPCA-73-0200-02-100",4253342,-94.712,45.3408,"inlet",4253342,"dn"
"12088","MNPCA-73-0200-02-100",4253342,-94.712,45.3408,"outlet",NA,"up"
"12089","MNPCA-77-0150-01-203",4980182,-94.949435,45.757066,"inlet",4980182,"dn"
"12090","MNPCA-77-0150-01-203",4980182,-94.949435,45.757066,"outlet",4980164,"up"
"12091","MNPCA-82-0001-00-106",2651850,-92.770527,44.980204,"inlet",2651850,"dn"
"12092","MNPCA-82-0001-00-106",2651850,-92.770527,44.980204,"outlet",2651848,"up"
"12093","MNPCA-82-0001-00-211",2651858,-92.775849,44.900716,"inlet",2651858,"dn"
"12094","MNPCA-82-0001-00-211",2651858,-92.775849,44.900716,"outlet",2651854,"up"
"12095","MNPCA-82-0004-00-451",91674749,-92.806192,44.937749,"inlet",91674749,"dn"
"12096","MNPCA-82-0004-00-451",91674749,-92.806192,44.937749,"outlet",91674699,"up"
"12097","MNPCA-82-0009-00-451",2651510,-92.851985,45.019416,"inlet",2651852,"dn"
"12098","MNPCA-82-0009-00-451",2651510,-92.851985,45.019416,"outlet",NA,"up"
"12099","MNPCA-82-0010-00-202",2651510,-92.843075,45.017104,"inlet",2651852,"dn"
"12100","MNPCA-82-0010-00-202",2651510,-92.843075,45.017104,"outlet",NA,"up"
"12101","MNPCA-82-0014-00-202",2648946,-92.795931,45.118602,"inlet",2649688,"dn"
"12102","MNPCA-82-0014-00-202",2648946,-92.795931,45.118602,"outlet",NA,"up"
"12103","MNPCA-82-0015-02-451",2648966,-92.837513,45.11329,"inlet",2649692,"dn"
"12104","MNPCA-82-0015-02-451",2648966,-92.837513,45.11329,"outlet",NA,"up"
"12105","MNPCA-82-0020-00-451",2649254,-92.825413,45.060621,"inlet",2649694,"dn"
"12106","MNPCA-82-0020-00-451",2649254,-92.825413,45.060621,"outlet",NA,"up"
"12107","MNPCA-82-0021-00-201",2649006,-92.851545,45.052511,"inlet",2649694,"dn"
"12108","MNPCA-82-0021-00-201",2649006,-92.851545,45.052511,"outlet",NA,"up"
"12109","MNPCA-82-0023-00-201",2649706,-92.823654,45.048614,"inlet",2649706,"dn"
"12110","MNPCA-82-0023-00-201",2649706,-92.823654,45.048614,"outlet",2649696,"up"
"12111","MNPCA-82-0030-00-451",2648818,-92.837789,45.18863,"inlet",2649688,"dn"
"12112","MNPCA-82-0030-00-451",2648818,-92.837789,45.18863,"outlet",NA,"up"
"12113","MNPCA-82-0034-00-451",2648946,-92.830963,45.164739,"inlet",2649688,"dn"
"12114","MNPCA-82-0034-00-451",2648946,-92.830963,45.164739,"outlet",NA,"up"
"12115","MNPCA-82-0042-00-451",2648978,-92.875247,45.148138,"inlet",2649694,"dn"
"12116","MNPCA-82-0042-00-451",2648978,-92.875247,45.148138,"outlet",NA,"up"
"12117","MNPCA-82-0044-00-202",2648946,-92.836405,45.163585,"inlet",2649688,"dn"
"12118","MNPCA-82-0044-00-202",2648946,-92.836405,45.163585,"outlet",NA,"up"
"12119","MNPCA-82-0046-00-203",2648818,-92.804303,45.156289,"inlet",2649688,"dn"
"12120","MNPCA-82-0046-00-203",2648818,-92.804303,45.156289,"outlet",NA,"up"
"12121","MNPCA-82-0049-00-204",2648946,-92.807103,45.135009,"inlet",2649688,"dn"
"12122","MNPCA-82-0049-00-204",2648946,-92.807103,45.135009,"outlet",NA,"up"
"12123","MNPCA-82-0052-02-451",2648946,-92.829811,45.221605,"inlet",2649688,"dn"
"12124","MNPCA-82-0052-02-451",2648946,-92.829811,45.221605,"outlet",NA,"up"
"12125","MNPCA-82-0052-04-203",2648946,-92.865506,45.208699,"inlet",2649688,"dn"
"12126","MNPCA-82-0052-04-203",2648946,-92.865506,45.208699,"outlet",NA,"up"
"12127","MNPCA-82-0054-00-201",2649726,-92.86095,45.28666,"inlet",2649726,"dn"
"12128","MNPCA-82-0054-00-201",2649726,-92.86095,45.28666,"outlet",NA,"up"
"12129","MNPCA-82-0059-00-451",2649478,-92.808911,45.269113,"inlet",NA,"dn"
"12130","MNPCA-82-0059-00-451",2649478,-92.808911,45.269113,"outlet",NA,"up"
"12131","MNPCA-82-0065-00-451",2648604,-92.813755,45.233394,"inlet",NA,"dn"
"12132","MNPCA-82-0065-00-451",2648604,-92.813755,45.233394,"outlet",NA,"up"
"12133","MNPCA-82-0067-00-451",2648604,-92.804096,45.228058,"inlet",NA,"dn"
"12134","MNPCA-82-0067-00-451",2648604,-92.804096,45.228058,"outlet",NA,"up"
"12135","MNPCA-82-0072-00-451",1097718,-92.892777,45.22336,"inlet",1100516,"dn"
"12136","MNPCA-82-0072-00-451",1097718,-92.892777,45.22336,"outlet",NA,"up"
"12137","MNPCA-82-0077-00-451",2648978,-92.893167,45.133227,"inlet",2649694,"dn"
"12138","MNPCA-82-0077-00-451",2648978,-92.893167,45.133227,"outlet",NA,"up"
"12139","MNPCA-82-0080-00-201",2649730,-92.899027,45.249781,"inlet",2649730,"dn"
"12140","MNPCA-82-0080-00-201",2649730,-92.899027,45.249781,"outlet",NA,"up"
"12141","MNPCA-82-0087-00-451",1101404,-92.902672,44.805654,"inlet",1101404,"dn"
"12142","MNPCA-82-0087-00-451",1101404,-92.902672,44.805654,"outlet",1101402,"up"
"12143","MNPCA-82-0089-00-451",1101318,-92.896918,44.94019,"inlet",1101402,"dn"
"12144","MNPCA-82-0089-00-451",1101318,-92.896918,44.94019,"outlet",NA,"up"
"12145","MNPCA-82-0090-00-201",1101318,-92.916979,44.933711,"inlet",1101402,"dn"
"12146","MNPCA-82-0090-00-201",1101318,-92.916979,44.933711,"outlet",NA,"up"
"12147","MNPCA-82-0091-00-201",1101450,-92.971819,44.944977,"inlet",1101450,"dn"
"12148","MNPCA-82-0091-00-201",1101450,-92.971819,44.944977,"outlet",NA,"up"
"12149","MNPCA-82-0092-00-201",1101318,-92.899432,44.926081,"inlet",1101402,"dn"
"12150","MNPCA-82-0092-00-201",1101318,-92.899432,44.926081,"outlet",NA,"up"
"12151","MNPCA-82-0094-00-451",1101318,-92.908301,44.910484,"inlet",1101402,"dn"
"12152","MNPCA-82-0094-00-451",1101318,-92.908301,44.910484,"outlet",NA,"up"
"12153","MNPCA-82-0097-00-451",1104326,-92.97047,44.887561,"inlet",1104294,"dn"
"12154","MNPCA-82-0097-00-451",1104326,-92.97047,44.887561,"outlet",NA,"up"
"12155","MNPCA-82-0101-00-207",2651496,-92.93982,45.021679,"inlet",937030056,"dn"
"12156","MNPCA-82-0101-00-207",2651496,-92.93982,45.021679,"outlet",NA,"up"
"12157","MNPCA-82-0103-00-204",2651496,-92.944768,45.017509,"inlet",937030056,"dn"
"12158","MNPCA-82-0103-00-204",2651496,-92.944768,45.017509,"outlet",NA,"up"
"12159","MNPCA-82-0104-00-201",2651496,-92.92563,45.015743,"inlet",937030056,"dn"
"12160","MNPCA-82-0104-00-201",2651496,-92.92563,45.015743,"outlet",NA,"up"
"12161","MNPCA-82-0106-00-101",91674511,-92.88402,44.985039,"inlet",91674511,"dn"
"12162","MNPCA-82-0106-00-101",91674511,-92.88402,44.985039,"outlet",937030060,"up"
"12163","MNPCA-82-0115-00-101",1101300,-92.980623,44.950731,"inlet",1104172,"dn"
"12164","MNPCA-82-0115-00-101",1101300,-92.980623,44.950731,"outlet",1101450,"up"
"12165","MNPCA-82-0115-00-201",1101300,-92.982604,44.949372,"inlet",1104172,"dn"
"12166","MNPCA-82-0115-00-201",1101300,-92.982604,44.949372,"outlet",1101450,"up"
"12167","MNPCA-82-0116-02-451",1101318,-92.938745,44.962473,"inlet",1101402,"dn"
"12168","MNPCA-82-0116-02-451",1101318,-92.938745,44.962473,"outlet",NA,"up"
"12169","MNPCA-82-0118-00-451",2651496,-92.961154,45.034966,"inlet",937030056,"dn"
"12170","MNPCA-82-0118-00-451",2651496,-92.961154,45.034966,"outlet",NA,"up"
"12171","MNPCA-82-0120-00-451",2648978,-92.89108,45.111171,"inlet",2649694,"dn"
"12172","MNPCA-82-0120-00-451",2648978,-92.89108,45.111171,"outlet",NA,"up"
"12173","MNPCA-82-0122-00-401",1097722,-92.953356,45.101793,"inlet",1100638,"dn"
"12174","MNPCA-82-0122-00-401",1097722,-92.953356,45.101793,"outlet",1097730,"up"
"12175","MNPCA-82-0126-00-451",2648978,-92.903237,45.078685,"inlet",2649694,"dn"
"12176","MNPCA-82-0126-00-451",2648978,-92.903237,45.078685,"outlet",NA,"up"
"12177","MNPCA-82-0130-00-201",1097722,-92.950108,45.07939,"inlet",1100638,"dn"
"12178","MNPCA-82-0130-00-201",1097722,-92.950108,45.07939,"outlet",1097730,"up"
"12179","MNPCA-82-0132-00-451",2649006,-92.903329,45.068626,"inlet",2649694,"dn"
"12180","MNPCA-82-0132-00-451",2649006,-92.903329,45.068626,"outlet",NA,"up"
"12181","MNPCA-82-0133-00-451",91674569,-92.911038,45.050786,"inlet",91674569,"dn"
"12182","MNPCA-82-0133-00-451",91674569,-92.911038,45.050786,"outlet",91674525,"up"
"12183","MNPCA-82-0151-00-451",2648978,-92.905803,45.141304,"inlet",2649694,"dn"
"12184","MNPCA-82-0151-00-451",2648978,-92.905803,45.141304,"outlet",NA,"up"
"12185","MNPCA-82-0153-00-201",1097722,-92.941412,45.13495,"inlet",1100638,"dn"
